label,linewidth,density,lineheight
DS-DAYA-D,0.061728,0.32891,0.25936
DS-DAYA-D,0.055195,0.36184,0.2766
DS-DAYA-D,0.054293,0.37455,0.31158
DS-DAYA-D,0.061818,0.34203,0.2587
DS-DAYA-D,0.055556,0.34259,0.2885
DS-DAYA-D,0.064935,0.34035,0.27961
DS-DAYA-D,0.061869,0.37542,0.311
DS-DAYA-D,0.058081,0.35218,0.2799
DS-DAYA-D,0.056061,0.31899,0.26829
DS-DAYA-D,0.075758,0.32604,0.30827
DS-DAYA-D,0.064744,0.34142,0.33232
DS-DAYA-D,0.066667,0.35637,0.35294
DS-DAYA-D,0.068376,0.38414,0.31787
DS-DAYA-D,0.061538,0.35421,0.35294
DS-DAYA-D,0.06,0.33658,0.27594
DS-DAYA-D,0.057343,0.35565,0.32712
DS-DAYA-D,0.092308,0.19583,0.14167
DS-DAYA-D,0.066667,0.35637,0.35294
DS-DAYA-D,0.072527,0.30124,0.26928
DS-DAYA-D,0.06,0.33413,0.2468
DS-DAYA-D,0.059057,0.36372,0.31665
DS-DAYA-D,0.066968,0.3754,0.29163
DS-DAYA-D,0.064615,0.35224,0.35294
DS-DAYA-D,0.071006,0.39929,0.3369
DS-DAYA-D,0.074725,0.33771,0.33564
DS-DAYA-D,0.057343,0.30469,0.27712
DS-DAYA-D,0.061538,0.37007,0.30588
DS-DAYA-D,0.074725,0.36656,0.29715
DS-DAYA-D,0.060633,0.38355,0.3095
DS-DAYA-D,0.064615,0.29795,0.27487
DS-DAYA-D,0.062637,0.34753,0.31491
DS-DAYA-D,0.061538,0.38896,0.30588
DS-DAYA-D,0.061538,0.36568,0.35407
DS-DAYA-D,0.05641,0.33185,0.31674
DS-DAYA-D,0.084615,0.25134,0.23529
DS-DAYA-D,0.092308,0.18651,0.14167
DS-DAYA-D,0.058462,0.31813,0.28758
DS-DAYA-D,0.055128,0.36381,0.31976
DS-DAYA-D,0.059341,0.34656,0.30588
DS-DAYA-D,0.065385,0.29302,0.12478
DS-DAYA-D,0.069531,0.37665,0.31319
DS-DAYA-D,0.052734,0.34475,0.275
DS-DAYA-D,0.053906,0.3673,0.29934
DS-DAYA-D,0.054688,0.37874,0.30983
DS-DAYA-D,0.074519,0.34122,0.27374
DS-DAYA-D,0.066667,0.3265,0.31675
DS-DAYA-D,0.059028,0.30945,0.26344
DS-DAYA-D,0.066406,0.3255,0.34211
DS-DAYA-D,0.060937,0.33247,0.26211
DS-DAYA-D,0.055804,0.33474,0.32292
DS-DAYA-D,0.0625,0.35847,0.2963
DS-DAYA-D,0.061298,0.35311,0.33333
DS-DAYA-D,0.057836,0.30338,0.12766
DS-DAYA-D,0.059701,0.3747,0.31098
DS-DAYA-D,0.056457,0.34206,0.3024
DS-DAYA-D,0.058345,0.34704,0.31624
DS-DAYA-D,0.062189,0.34339,0.32616
DS-DAYA-D,0.082587,0.30939,0.27508
DS-DAYA-D,0.053305,0.34343,0.32292
DS-DAYA-D,0.059187,0.36275,0.30605
DS-DAYA-D,0.067164,0.31461,0.25356
DS-DAYA-D,0.059375,0.38477,0.32265
DS-DAYA-D,0.057813,0.36645,0.30075
DS-DAYA-D,0.069196,0.34677,0.29594
DS-DAYA-D,0.055804,0.34422,0.29167
DS-DAYA-D,0.057292,0.3183,0.2662
DS-DAYA-D,0.057292,0.37484,0.31778
DS-DAYA-D,0.069444,0.35556,0.29
DS-DAYA-D,0.060096,0.35908,0.30289
DS-DAYA-D,0.0625,0.29608,0.2381
DS-DAYA-D,0.071429,0.32926,0.25096
DS-DAYA-D,0.060156,0.34634,0.27167
DS-DAYA-D,0.059613,0.32895,0.23279
DS-DAYA-D,0.063052,0.36105,0.31955
DS-DAYA-D,0.068554,0.36117,0.29445
DS-DAYA-D,0.064313,0.31579,0.26901
DS-DAYA-D,0.063525,0.32514,0.25146
DS-DAYA-D,0.061475,0.34899,0.2598
DS-DAYA-D,0.078987,0.35637,0.2512
DS-DAYA-D,0.056466,0.34712,0.31007
DS-DAYA-D,0.077869,0.26972,0.17885
DS-DAYA-D,0.066181,0.32483,0.24228
DS-DAYA-D,0.11475,0.18546,0.18421
DS-DAYA-D,0.063616,0.36998,0.31944
DS-DAYA-D,0.066406,0.32973,0.34211
DS-DAYA-D,0.10625,0.31506,0.2123
DS-DAYA-D,0.057813,0.3609,0.30075
DS-DAYA-D,0.067708,0.33128,0.29514
DS-DAYA-D,0.052083,0.30077,0.25617
DS-DAYA-D,0.053125,0.32736,0.2601
DS-DAYA-D,0.068359,0.33085,0.3018
DS-DAYA-D,0.072266,0.33416,0.30833
DS-DAYA-D,0.061632,0.34792,0.2973
DS-DAYA-D,0.0625,0.35832,0.31421
DS-bursh,0.073016,0.40668,0.26395
DS-bursh,0.089947,0.40172,0.2577
DS-bursh,0.074074,0.39068,0.31874
DS-bursh,0.10714,0.41313,0.26871
DS-bursh,0.071895,0.41995,0.31527
DS-bursh,0.085137,0.39923,0.26126
DS-bursh,0.069264,0.39498,0.25366
DS-bursh,0.074074,0.43701,0.3894
DS-bursh,0.07483,0.34827,0.26935
DS-bursh,0.068027,0.40339,0.3467
DS-bursh,0.07483,0.35172,0.26935
DS-bursh,0.070106,0.42767,0.35238
DS-bursh,0.075838,0.42698,0.38367
DS-bursh,0.068657,0.41601,0.32591
DS-bursh,0.07131,0.39992,0.34805
DS-bursh,0.072761,0.40521,0.33444
DS-bursh,0.064677,0.36327,0.28908
DS-bursh,0.083812,0.41508,0.31813
DS-bursh,0.062189,0.33373,0.30351
DS-bursh,0.067164,0.38321,0.29352
DS-bursh,0.059701,0.3887,0.32164
DS-bursh,0.068657,0.39132,0.39575
DS-bursh,0.077944,0.38308,0.31042
DS-bursh,0.080597,0.40661,0.32206
DS-bursh,0.061692,0.36924,0.33934
DS-bursh,0.075964,0.43954,0.32042
DS-bursh,0.069048,0.40035,0.30453
DS-bursh,0.088023,0.40224,0.26871
DS-bursh,0.067019,0.39076,0.28231
DS-bursh,0.075397,0.44331,0.3073
DS-bursh,0.060847,0.41295,0.27262
DS-bursh,0.074074,0.39425,0.27324
DS-bursh,0.075397,0.38324,0.26365
DS-bursh,0.08642,0.42349,0.31587
DS-bursh,0.087302,0.3518,0.23129
DS-bursh,0.06576,0.48117,0.37619
DS-bursh,0.071429,0.39209,0.26471
DS-bursh,0.064327,0.37229,0.29985
DS-bursh,0.063492,0.40447,0.37285
DS-bursh,0.075397,0.38784,0.25092
DS-bursh,0.067821,0.41247,0.32013
DS-bursh,0.070106,0.42857,0.34734
DS-bursh,0.071429,0.42964,0.35
DS-bursh,0.070295,0.35596,0.31429
DS-bursh,0.060317,0.40331,0.28065
DS-bursh,0.10714,0.42526,0.2619
DS-bursh,0.071429,0.37884,0.2765
DS-bursh,0.079365,0.33631,0.27619
DS-bursh,0.084656,0.41287,0.2975
DS-bursh,0.07215,0.40132,0.31887
DS-bursh,0.075838,0.43793,0.39216
DS-bursh,0.084656,0.44987,0.31069
DS-bursh,0.067677,0.41648,0.36759
DS-bursh,0.058442,0.35107,0.36842
DS-bursh,0.070707,0.41959,0.29309
DS-bursh,0.078788,0.42605,0.35739
DS-bursh,0.080087,0.41182,0.29665
DS-bursh,0.067493,0.41585,0.35751
DS-bursh,0.10455,0.39528,0.25428
DS-bursh,0.068871,0.42637,0.32517
DS-bursh,0.060606,0.40919,0.34126
DS-bursh,0.085227,0.39654,0.30026
DS-bursh,0.071212,0.38484,0.30061
DS-bursh,0.085714,0.43852,0.35338
DS-bursh,0.083333,0.41972,0.27221
DS-bursh,0.076479,0.40169,0.28079
DS-bursh,0.061905,0.43946,0.36555
DS-bursh,0.08658,0.37964,0.24943
DS-bursh,0.075397,0.36845,0.25092
DS-bursh,0.069161,0.43176,0.43262
DS-bursh,0.07381,0.39604,0.26902
DS-bursh,0.082892,0.36691,0.30238
DS-bursh,0.070437,0.37571,0.28187
DS-bursh,0.055556,0.36949,0.26984
DS-bursh,0.061785,0.39905,0.36049
DS-bursh,0.062112,0.41401,0.39012
DS-bursh,0.066023,0.38849,0.31447
DS-bursh,0.07971,0.4619,0.36111
DS-bursh,0.055336,0.41135,0.33626
DS-bursh,0.061924,0.41055,0.31306
DS-bursh,0.057971,0.42192,0.36966
DS-bursh,0.065217,0.35621,0.30556
DS-bursh,0.068841,0.40221,0.30149
DS-bursh,0.049919,0.34177,0.3415
DS-bursh,0.068841,0.4047,0.38374
DS-bursh,0.052174,0.43351,0.41146
DS-bursh,0.074074,0.41506,0.34028
DS-bursh,0.061194,0.45355,0.44666
DS-bursh,0.084577,0.43361,0.31652
DS-bursh,0.062189,0.40478,0.32175
DS-bursh,0.061058,0.35989,0.31269
DS-bursh,0.056716,0.4381,0.36613
DS-bursh,0.085288,0.41967,0.28762
DS-bursh,0.085482,0.43229,0.31374
DS-bursh,0.083955,0.46316,0.33459
DS-bursh,0.061194,0.37719,0.32092
DS-bursh,0.07131,0.45427,0.37071
DS-bursh,0.072331,0.39384,0.2793
DS-bursh,0.074627,0.39508,0.26471
DS-bursh,0.055072,0.41842,0.371
DS-bursh,0.056522,0.40288,0.4059
DS-bursh,0.066667,0.4121,0.32857
DS-bursh,0.081686,0.40957,0.28869
DS-bursh,0.071498,0.40392,0.34183
DS-bursh,0.068841,0.40484,0.30225
DS-bursh,0.049919,0.33851,0.33951
DS-bursh,0.061594,0.38272,0.30208
DS-bursh,0.07029,0.44746,0.35266
DS-bursh,0.069565,0.42604,0.38324
DS-bursh,0.058937,0.40315,0.31636
DS-bursh,0.086957,0.38036,0.24167
DS-bursh,0.081686,0.40957,0.28869
DS-bursh,0.072464,0.40404,0.2973
DS-bursh,0.077295,0.39698,0.36481
DS-bursh,0.070234,0.41894,0.34785
DS-bursh,0.074879,0.47987,0.39515
DS-bursh,0.048913,0.39636,0.34417
DS-bursh,0.067852,0.44921,0.41049
DS-bursh,0.057971,0.37904,0.32381
DS-bursh,0.072464,0.3415,0.34568
DS-bursh,0.055336,0.40255,0.33626
DS-bursh,0.055556,0.39697,0.34507
DS-bursh,0.067633,0.37213,0.31944
DS-bursh,0.081159,0.40604,0.27894
DS-bursh,0.066845,0.41014,0.31143
DS-bursh,0.077614,0.41385,0.30281
DS-bursh,0.10294,0.42338,0.25714
DS-bursh,0.084559,0.4019,0.2473
DS-bursh,0.076471,0.40742,0.31884
DS-bursh,0.084559,0.42273,0.25556
DS-bursh,0.058824,0.38189,0.30588
DS-bursh,0.067873,0.4125,0.35328
DS-bursh,0.088235,0.31143,0.31875
DS-bursh,0.066176,0.408,0.35962
DS-bursh,0.063725,0.40887,0.34286
DS-bursh,0.095588,0.38385,0.27712
DS-bursh,0.10448,0.41828,0.28328
DS-bursh,0.083955,0.41686,0.30009
DS-bursh,0.092266,0.41407,0.34251
DS-bursh,0.069652,0.40102,0.29309
DS-bursh,0.070896,0.39474,0.29825
DS-bursh,0.070896,0.35526,0.33757
DS-bursh,0.059701,0.39281,0.31391
DS-bursh,0.08126,0.39542,0.30162
DS-bursh,0.10614,0.40378,0.25225
DS-bursh,0.059701,0.38639,0.32801
DS-bursh,0.063433,0.39616,0.3218
DS-bursh,0.074627,0.38508,0.26471
DS-bursh,0.093284,0.42151,0.29096
DS-bursh,0.076759,0.40664,0.27728
DS-bursh,0.067164,0.33099,0.29412
DS-bursh,0.052857,0.40832,0.35955
DS-bursh,0.060714,0.39241,0.30208
DS-bursh,0.071429,0.38217,0.31725
DS-bursh,0.055357,0.43536,0.42877
DS-bursh,0.053571,0.375,0.32768
DS-bursh,0.047143,0.3764,0.40432
DS-bursh,0.057143,0.40595,0.32444
DS-bursh,0.060317,0.4045,0.32716
DS-bursh,0.05,0.40266,0.33474
DS-bursh,0.063492,0.42569,0.36517
DS-bursh,0.057143,0.4277,0.36966
DS-bursh,0.075,0.38679,0.47531
DS-bursh,0.083582,0.42675,0.34052
DS-bursh,0.097015,0.41296,0.311
DS-bursh,0.061194,0.37652,0.32092
DS-bursh,0.074627,0.39508,0.26471
DS-bursh,0.080224,0.3176,0.1746
DS-bursh,0.059701,0.41961,0.32456
DS-bursh,0.089552,0.4696,0.31893
DS-bursh,0.074627,0.42844,0.38853
DS-bursh,0.073134,0.39262,0.31355
DS-bursh,0.074627,0.41378,0.32713
DS-bursh,0.069652,0.40102,0.29309
DS-bursh,0.073383,0.39428,0.34
DS-bursh,0.084656,0.38363,0.26455
DS-bursh,0.059965,0.41149,0.28395
DS-bursh,0.077922,0.40341,0.24654
DS-bursh,0.064713,0.38182,0.30294
DS-bursh,0.079365,0.33631,0.27619
DS-bursh,0.074074,0.4052,0.27324
DS-bursh,0.095238,0.43537,0.39752
DS-bursh,0.10159,0.38707,0.25119
DS-bursh,0.058957,0.37472,0.31548
DS-bursh,0.074074,0.40192,0.33487
DS-bursh,0.07483,0.40371,0.34878
DS-bursh,0.071895,0.38054,0.28571
DS-bursh,0.074074,0.39073,0.27324
DS-bursh,0.068783,0.41293,0.29792
DS-bursh,0.090498,0.33045,0.18548
DS-bursh,0.070588,0.28038,0.18269
DS-bursh,6,0.59375,0.66667
DS-bursh,0.068182,0.40747,0.25366
DS-bursh,0.065341,0.47949,0.33042
DS-bursh,0.081101,0.40484,0.26652
DS-bursh,0.075721,0.42256,0.3189
DS-bursh,0.071429,0.44586,0.4127
DS-bursh,0.0875,0.42415,0.25162
DS-bursh,0.0625,0.37018,0.28798
DS-bursh,0.089489,0.43567,0.26623
DS-bursh,0.073661,0.42537,0.2791
DS-bursh,0.070313,0.3506,0.26395
DS-bursh,0.08125,0.34174,0.27422
DS-bursh,0.064791,0.43942,0.35486
DS-bursh,0.074534,0.35105,0.16313
DS-bursh,0.05176,0.3663,0.38426
DS-bursh,0.061594,0.37803,0.31536
DS-bursh,0.057971,0.41176,0.4
DS-bursh,0.057971,0.41456,0.38034
DS-bursh,0.085346,0.4758,0.32689
DS-bursh,0.06087,0.37561,0.35031
DS-bursh,0.043478,0.3323,0.38889
DS-bursh,0.057971,0.34238,0.32407
DS-bursh,0.072464,0.32253,0.34568
DS-bursh,0.05314,0.35578,0.32407
DS-bursh,0.057971,0.39774,0.41546
DS-bursh,0.051932,0.38233,0.3295
DS-bursh,0.096618,0.36563,0.2619
DS-bursh,0.076662,0.41489,0.29706
DS-bursh,0.079219,0.40253,0.29086
DS-bursh,0.084577,0.46316,0.36447
DS-bursh,0.064179,0.44966,0.43933
DS-bursh,0.089552,0.41907,0.26991
DS-bursh,0.059701,0.34876,0.31302
DS-bursh,0.060945,0.38607,0.31255
DS-bursh,0.085288,0.41243,0.28762
DS-bursh,0.074627,0.37557,0.26471
DS-bursh,0.065672,0.39936,0.3841
DS-bursh,0.072139,0.40421,0.2807
DS-bursh,0.063018,0.41934,0.3101
DS-bursh,0.052941,0.438,0.45139
DS-bursh,0.061765,0.38109,0.32828
DS-bursh,0.073529,0.41066,0.31636
DS-bursh,0.050245,0.40859,0.3744
DS-bursh,0.06781,0.42207,0.34988
DS-bursh,0.07563,0.35424,0.16146
DS-bursh,0.063419,0.42981,0.40388
DS-bursh,0.082353,0.39522,0.27531
DS-bursh,0.057773,0.40652,0.37929
DS-bursh,0.058824,0.45397,0.47222
DS-bursh,0.048643,0.39023,0.36201
DS-bursh,0.058824,0.40954,0.32444
DS-bursh,0.057487,0.39403,0.32265
DS-bursh,0.062802,0.42404,0.3316
DS-bursh,0.063043,0.42306,0.37691
DS-bursh,0.065599,0.45607,0.3538
DS-bursh,0.062319,0.40476,0.31818
DS-bursh,0.096618,0.42047,0.27519
DS-bursh,0.057971,0.34837,0.34156
DS-bursh,0.057971,0.41351,0.44009
DS-bursh,0.056522,0.41322,0.32692
DS-bursh,0.057971,0.4039,0.35417
DS-bursh,0.061594,0.39625,0.31536
DS-bursh,0.060041,0.42379,0.40063
DS-bursh,0.078125,0.40158,0.24421
DS-bursh,0.069196,0.4032,0.29892
DS-bursh,0.069602,0.38088,0.28322
DS-bursh,0.078125,0.30882,0.25758
DS-bursh,0.0625,0.40296,0.35152
DS-bursh,0.066761,0.38475,0.25273
DS-bursh,0.058036,0.34018,0.25505
DS-bursh,0.060268,0.38393,0.25603
DS-bursh,0.058594,0.37772,0.2562
DS-bursh,0.071023,0.4118,0.29426
DS-bursh,0.090278,0.41713,0.25073
DS-bursh,0.065625,0.37104,0.28551
DS-bursh,0.070313,0.33392,0.26948
DS-bursh,0.069355,0.41043,0.3499
DS-bursh,0.0681,0.38324,0.28231
DS-bursh,0.065365,0.36624,0.29985
DS-bursh,0.076613,0.39302,0.25092
DS-bursh,0.077189,0.40438,0.32987
DS-bursh,0.072156,0.4355,0.30996
DS-bursh,0.077061,0.41137,0.26751
DS-bursh,0.086022,0.39827,0.22902
DS-bursh,0.072581,0.39037,0.2591
DS-bursh,0.071685,0.38978,0.27075
DS-bursh,0.075269,0.37734,0.28274
DS-bursh,0.089443,0.40462,0.26772
Dharmavathy,0.091304,0.25,0.13853
Dharmavathy,0.07971,0.29451,0.23448
Dharmavathy,0.088933,0.2841,0.20942
Dharmavathy,0.069565,0.259,0.16165
Dharmavathy,0.1087,0.28802,0.19306
Dharmavathy,0.12253,0.31233,0.19894
Dharmavathy,0.10386,0.29866,0.21603
Dharmavathy,0.088509,0.33289,0.23041
Dharmavathy,0.15217,0.27612,0.18438
Dharmavathy,0.091304,0.29389,0.19861
Dharmavathy,0.15217,0.2803,0.18438
Dharmavathy,0.065217,0.28501,0.22436
Dharmavathy,0.071739,0.28294,0.23182
Dharmavathy,0.1087,0.30155,0.19485
Dharmavathy,0.081522,0.29681,0.23077
Dharmavathy,0.097826,0.25595,0.27311
Dharmavathy,0.13043,0.26451,0.19432
Dharmavathy,0.13315,0.30993,0.21145
Dharmavathy,0.094203,0.31997,0.20209
Dharmavathy,0.10079,0.28636,0.20127
Dharmavathy,0.10079,0.29266,0.2023
Dharmavathy,0.072981,0.29554,0.2209
Dharmavathy,0.10326,0.29349,0.20266
Dharmavathy,0.075099,0.29798,0.20904
Dharmavathy,0.11232,0.27067,0.25439
Dharmavathy,0.17754,0.27701,0.16912
Dharmavathy,0.14732,0.39184,0.90244
Dharmavathy,0.14375,0.34515,0.94203
Dharmavathy,0.3125,0.26339,0.175
Dharmavathy,0.1131,0.2947,0.18824
Dharmavathy,0.098039,0.28722,0.1899
Dharmavathy,0.088542,0.34621,0.27922
Dharmavathy,0.14583,0.41463,0.92063
Dharmavathy,0.089583,0.31679,0.1944
Dharmavathy,0.17361,0.30955,0.16941
Dharmavathy,0.083333,0.25247,0.20313
Dharmavathy,0.12083,0.26989,0.15325
Dharmavathy,0.093645,0.27627,0.20259
Dharmavathy,0.13587,0.28687,0.2641
Dharmavathy,0.11253,0.29202,0.20412
Dharmavathy,0.092391,0.33816,0.27292
Dharmavathy,0.071739,0.28978,0.23182
Dharmavathy,0.077446,0.33047,0.22143
Dharmavathy,0.12267,0.32651,0.19097
Dharmavathy,0.076087,0.26667,0.21458
Dharmavathy,0.11232,0.2942,0.25439
Dharmavathy,0.10217,0.30781,0.21833
Dharmavathy,0.099379,0.23658,0.19355
Dharmavathy,0.085284,0.33377,0.27292
Dharmavathy,0.10598,0.33987,0.52525
Dharmavathy,0.11785,0.32308,0.22973
Dharmavathy,0.065217,0.23781,0.22222
Dharmavathy,0.1087,0.27157,0.20196
Dharmavathy,0.10628,0.28659,0.20233
Dharmavathy,0.10995,0.35948,0.21408
Dharmavathy,0.13258,0.32601,0.19656
Dharmavathy,0.14167,0.31285,0.19264
Dharmavathy,0.085069,0.31366,0.18229
Dharmavathy,0.1572,0.33703,0.71774
Dharmavathy,0.14583,0.2932,0.20905
Dharmavathy,0.11111,0.32321,0.18319
Dharmavathy,0.10417,0.28281,0.17321
Dharmavathy,0.13021,0.28362,0.18269
Dharmavathy,0.13782,0.31712,0.19059
Dharmavathy,0.10417,0.31694,0.95833
Dharmavathy,0.11905,0.29556,0.16863
Dharmavathy,0.10884,0.3,0.20946
Dharmavathy,0.10204,0.288,0.19565
Dharmavathy,0.12415,0.33094,0.20185
Dharmavathy,0.087199,0.30269,0.20139
Dharmavathy,0.19728,0.25486,0.12737
Dharmavathy,0.1102,0.29392,0.72059
Dharmavathy,0.11565,0.25714,0.20702
Dharmavathy,0.15955,0.40959,0.79825
Dharmavathy,0.099125,0.27927,0.18151
Dharmavathy,0.085714,0.28838,0.20721
Dharmavathy,0.11516,0.28681,0.17443
Dharmavathy,0.12925,0.30469,0.95833
Dharmavathy,0.066667,0.30974,0.23438
Dharmavathy,0.13958,0.30288,0.18486
Dharmavathy,0.096814,0.29677,0.23457
Dharmavathy,0.10185,0.29184,0.17525
Dharmavathy,0.10648,0.28277,0.17154
Dharmavathy,0.14583,0.29825,0.18676
Dharmavathy,0.081597,0.41077,0.82051
Dharmavathy,0.098214,0.30751,0.20069
Dharmavathy,0.085069,0.31659,0.18229
Dharmavathy,0.11553,0.28431,0.18701
Dharmavathy,0.14583,0.29757,0.20905
Dharmavathy,0.13258,0.32601,0.19656
Dharmavathy,0.141,0.38462,0.91954
Dharmavathy,0.16327,0.25521,0.15625
Dharmavathy,0.12245,0.34188,0.97222
Dharmavathy,0.1243,0.34607,0.97333
Dharmavathy,0.17687,0.3131,0.17763
Dharmavathy,0.15955,0.41778,0.79825
Dharmavathy,0.099125,0.29142,0.19505
Dharmavathy,0.14286,0.29757,0.20905
Dharmavathy,0.10476,0.3513,0.92708
Dharmavathy,0.092622,0.31559,0.192
Dharmavathy,0.078493,0.26709,0.19165
Dharmavathy,0.069388,0.21599,0.16327
Dharmavathy,0.091837,0.30038,0.18627
Dharmavathy,0.079395,0.33277,0.21319
Dharmavathy,0.10702,0.31111,0.2241
Dharmavathy,0.072981,0.30483,0.21667
Dharmavathy,0.097826,0.22764,0.2
Dharmavathy,0.15217,0.28369,0.18305
Dharmavathy,0.098814,0.35965,0.22899
Dharmavathy,0.18478,0.2827,0.16667
Dharmavathy,0.23913,0.19619,0.17778
Dharmavathy,0.18116,0.27321,0.18852
Dharmavathy,0.19565,0.28508,0.17885
Dharmavathy,0.091304,0.24138,0.19649
Dharmavathy,0.076087,0.27638,0.13333
Dharmavathy,0.086957,0.24218,0.22222
Dharmavathy,0.10079,0.28224,0.2
Dharmavathy,0.085455,0.30004,0.25711
Dharmavathy,0.076667,0.28373,0.29529
Dharmavathy,0.072,0.27618,0.26374
Dharmavathy,0.082857,0.28664,0.24339
Dharmavathy,0.074286,0.26128,0.24908
Dharmavathy,0.086667,0.28376,0.23752
Dharmavathy,0.083333,0.2856,0.27656
Dharmavathy,0.09,0.26644,0.27321
Dharmavathy,0.0975,0.2757,0.23504
Dharmavathy,0.053333,0.23982,0.24291
Dharmavathy,0.07,0.23611,0.25694
Dharmavathy,0.092,0.24374,0.23647
Dharmavathy,0.08,0.29917,0.26852
Dharmavathy,0.083333,0.26846,0.27656
Dharmavathy,0.0675,0.3085,0.25408
Dharmavathy,0.10417,0.29618,0.1875
Dharmavathy,0.14323,0.2723,0.1614
Dharmavathy,0.11174,0.33028,0.18916
Dharmavathy,0.09375,0.31475,0.17262
Dharmavathy,0.088542,0.28777,0.17969
Dharmavathy,0.16667,0.30944,0.17941
Dharmavathy,0.089286,0.30684,0.19118
Dharmavathy,0.098958,0.30653,0.21136
Dharmavathy,0.13333,0.33212,0.18476
Dharmavathy,0.14583,0.38936,0.98333
Dharmavathy,0.13596,0.32353,0.19301
Dharmavathy,0.12174,0.31224,0.20256
Dharmavathy,0.10734,0.29137,0.17532
Dharmavathy,0.11739,0.27027,0.96667
Dharmavathy,0.072464,0.3098,0.22034
Dharmavathy,0.09375,0.31836,0.21461
Dharmavathy,0.13043,0.29665,0.21772
Dharmavathy,0.12876,0.29897,0.18516
Dharmavathy,0.11739,0.27027,0.96667
Dharmavathy,0.081522,0.26349,0.2
Dharmavathy,0.13587,0.27048,0.2641
Dharmavathy,0.078804,0.28041,0.20606
Dharmavathy,0.12733,0.28666,0.18445
Dharmavathy,0.10559,0.28275,0.19151
Dharmavathy,0.13587,0.29653,0.19815
Dharmavathy,0.076087,0.26667,0.21458
Dharmavathy,0.085404,0.28288,0.14345
Dharmavathy,0.10054,0.29691,0.25225
Dharmavathy,0.16667,0.25887,0.14746
Dharmavathy,0.11232,0.29104,0.25439
Dharmavathy,0.13285,0.28324,0.20288
Dharmavathy,0.11232,0.27619,0.25439
Dharmavathy,0.11522,0.27737,0.19394
Dharmavathy,0.1087,0.30026,0.22194
Dharmavathy,0.13587,0.27843,0.2641
Dharmavathy,0.078261,0.265,0.20238
Dharmavathy,0.076087,0.27429,0.21067
Dharmavathy,0.16087,0.25965,0.1773
Dharmavathy,0.11667,0.332,0.26146
Dharmavathy,0.11111,0.2927,0.24603
Dharmavathy,0.081481,0.27754,0.2227
Dharmavathy,0.10667,0.28477,0.22573
Dharmavathy,0.13333,0.18776,0.24026
Dharmavathy,0.096296,0.26786,0.26481
Dharmavathy,0.092063,0.23435,0.15577
Dharmavathy,0.066667,0.29159,0.30317
Dharmavathy,0.079193,0.29755,0.21717
Dharmavathy,0.086957,0.31656,0.2156
Dharmavathy,0.085507,0.30421,0.22889
Dharmavathy,0.10725,0.31606,0.19704
Dharmavathy,0.097101,0.29469,0.176
Dharmavathy,0.10248,0.29867,0.21705
Dharmavathy,0.091304,0.26752,0.20267
Dharmavathy,0.10507,0.33252,0.2
Dharmavathy,0.072464,0.32245,0.22034
Dharmavathy,0.080745,0.30983,0.23228
Dharmavathy,0.11224,0.30903,0.24085
Dharmavathy,0.11565,0.25714,0.20702
Dharmavathy,0.096939,0.29777,0.21136
Dharmavathy,0.14046,0.31523,0.18479
Dharmavathy,0.068513,0.46078,0.76471
Dharmavathy,0.13314,0.31394,0.18064
Dharmavathy,0.29592,0.30542,0.17917
Dharmavathy,0.30612,0.21071,0.175
Dharmavathy,0.095238,0.27292,0.19556
Dharmavathy,0.12402,0.33103,0.19172
Dharmavathy,0.22222,0.31745,0.16071
Dharmavathy,0.069388,0.26163,0.19079
Dharmavathy,0.091837,0.31709,0.13425
Dharmavathy,0.071429,0.29265,0.22
Dharmavathy,0.085714,0.36976,0.22011
Dharmavathy,0.093878,0.31686,0.1975
Dharmavathy,0.087755,0.29511,0.19608
Dharmavathy,0.091837,0.34629,0.13425
Dharmavathy,0.078231,0.28409,0.255
Dharmavathy,0.14739,0.30004,0.18525
Dharmavathy,0.10431,0.28277,0.17154
Dharmavathy,0.14286,0.2932,0.20905
Dharmavathy,0.091837,0.30038,0.18627
Dharmavathy,0.091837,0.30142,0.17656
Dharmavathy,0.11905,0.36073,0.91667
Dharmavathy,0.12536,0.32132,0.17535
Dharmavathy,0.11642,0.30856,0.18088
Dharmavathy,0.095395,0.30926,0.18356
Dharmavathy,0.092262,0.32955,0.20652
Dharmavathy,0.083333,0.35985,0.75439
Dharmavathy,0.10119,0.27597,0.11705
Dharmavathy,0.11218,0.33466,0.19454
Dharmavathy,0.10417,0.30324,0.19582
Dharmavathy,0.12202,0.29102,0.21189
Dharmavathy,0.18155,0.26454,0.11978
Dharmavathy,0.20417,0.31785,0.18983
Dharmavathy,0.09375,0.30529,0.17656
Dharmavathy,0.15865,0.38569,0.90476
Dharmavathy,0.10741,0.34957,0.2
Dharmavathy,0.093333,0.25761,0.20267
Dharmavathy,0.11481,0.27619,0.25439
Dharmavathy,0.095238,0.28141,0.2065
Dharmavathy,0.10635,0.30849,0.19141
Dharmavathy,0.1037,0.31228,0.2037
Dharmavathy,0.12037,0.30943,0.21828
Dharmavathy,0.1,0.2614,0.27311
Dharmavathy,0.12308,0.34815,0.95699
Dharmavathy,0.11503,0.2929,0.21205
Dharmavathy,0.098246,0.32424,0.22085
Dharmavathy,0.096296,0.26605,0.21754
Dharmavathy,0.10795,0.33077,0.19136
Dharmavathy,0.13333,0.32662,0.18476
